reference	n	word	lemma	extended_strongs	role	morphology
Revelation 12:17	21	ἐντολὰς	ἐντολή	17850	N	....AFP
Revelation 12:17	22	τοῦ	ὁ	35880	E	....GMS
Revelation 12:17	23	Θεοῦ,	θεός	23160	N	....GMS
Revelation 12:17	24	καὶ	καί	25320	C	.......
Revelation 12:17	25	ἐχόντων	ἔχω	21920	V	PPA.GMP
Revelation 12:17	26	τὴν	ὁ	35880	E	....AFS
Revelation 12:17	27	μαρτυρίαν	μαρτυρία	31410	N	....AFS
Revelation 12:17	28	τοῦ	ὁ	35880	E	....GMS
Revelation 12:17	29	Ἰησοῦ	Ἰησοῦς	24240	N	....GMS
Revelation 12:17	30	Χριστοῦ.	χριστός	55470	N	....GMS
Revelation 12:18	1	¶⋄Καὶ	καί	25320	C	.......
Revelation 12:18	2	ἐστάθην	ἵστημι	24760	V	IAP1..S
Revelation 12:18	3	ἐπὶ	ἐπί	19090	P	.......
Revelation 12:18	4	τὴν	ὁ	35880	E	....AFS
Revelation 12:18	5	ἄμμον	ἄμμος	2850	N	....AFS
Revelation 12:18	6	τῆς	ὁ	35880	E	....GFS
Revelation 12:18	7	θαλάσσης,	θάλασσα	22810	N	....GFS
Revelation 13:1	1	⋄καὶ	καί	25320	C	.......
Revelation 13:1	2	εἶδον	ὁράω	37080	V	IAA1..S
Revelation 13:1	3	ἐκ	ἐκ	15370	P	.......
Revelation 13:1	4	τῆς	ὁ	35880	E	....GFS
Revelation 13:1	5	θαλάσσης	θάλασσα	22810	N	....GFS
Revelation 13:1	6	θηρίον	θηρίον	23420	N	....ANS
Revelation 13:1	7	ἀναβαῖνον,	ἀναβαίνω	3050	V	PPA.ANS
Revelation 13:1	8	ἔχον	ἔχω	21920	V	PPA.ANS
Revelation 13:1	9	κεφαλὰς	κεφαλή	27760	N	....AFP
Revelation 13:1	10	ἑπτά	ἑπτά	20330	E	....AFP
Revelation 13:1	11	καὶ	καί	25320	C	.......
Revelation 13:1	12	κέρατα	κέρας	27680	N	....ANP
Revelation 13:1	13	δέκα,	δέκα	11760	E	....ANP
Revelation 13:1	14	καὶ	καί	25320	C	.......
Revelation 13:1	15	ἐπὶ	ἐπί	19090	P	.......
Revelation 13:1	16	τῶν	ὁ	35880	E	....GNP
Revelation 13:1	17	κεράτων	κέρας	27680	N	....GNP
Revelation 13:1	18	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:1	19	δέκα	δέκα	11760	E	....ANP
Revelation 13:1	20	διαδήματα,	διάδημα	12380	N	....ANP
Revelation 13:1	21	καὶ	καί	25320	C	.......
Revelation 13:1	22	ἐπὶ	ἐπί	19090	P	.......
Revelation 13:1	23	τὰς	ὁ	35880	E	....AFP
Revelation 13:1	24	κεφαλὰς	κεφαλή	27760	N	....AFP
Revelation 13:1	25	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:1	26	ὀνόμα	ὄνομα	36860	N	....NNS
Revelation 13:1	27	βλασφημίας.	βλασφημία	9880	N	....GFS
Revelation 13:2	1	Καὶ	καί	25320	C	.......
Revelation 13:2	2	τὸ	ὁ	35880	E	....NNS
Revelation 13:2	3	θηρίον	θηρίον	23420	N	....NNS
Revelation 13:2	4	ὃ	ὅς	37390	R	....ANS
Revelation 13:2	5	εἶδον	ὁράω	37080	V	IAA1..S
Revelation 13:2	6	ἦν	εἰμί	15100	V	IIA3..S
Revelation 13:2	7	ὅμοιον	ὅμοιος	36640	S	....NNS
Revelation 13:2	8	παρδάλει,	πάρδαλις	39170	N	....DFS
Revelation 13:2	9	καὶ	καί	25320	C	.......
Revelation 13:2	10	οἱ	ὁ	35880	E	....NMP
Revelation 13:2	11	πόδες	πούς	42280	N	....NMP
Revelation 13:2	12	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:2	13	ὡς	ὡς	56130	C	.......
Revelation 13:2	14	ἄρκου,	ἄρκος	7150	N	....GFS
Revelation 13:2	15	καὶ	καί	25320	C	.......
Revelation 13:2	16	τὸ	ὁ	35880	E	....NNS
Revelation 13:2	17	στόμα	στόμα	47500	N	....NNS
Revelation 13:2	18	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:2	19	ὡς	ὡς	56130	C	.......
Revelation 13:2	20	στόμα	στόμα	47500	N	....NNS
Revelation 13:2	21	λέοντος:	λέων	30230	N	....GMS
Revelation 13:2	22	Καὶ	καί	25320	C	.......
Revelation 13:2	23	ἔδωκεν	δίδωμι	13250	V	IAA3..S
Revelation 13:2	24	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:2	25	ὁ	ὁ	35880	E	....NMS
Revelation 13:2	26	δράκων	δράκων	14040	N	....NMS
Revelation 13:2	27	τὴν	ὁ	35880	E	....AFS
Revelation 13:2	28	δύναμιν	δύναμις	14110	N	....AFS
Revelation 13:2	29	αὐτοῦ,	αὐτός	8460	R	...3GMS
Revelation 13:2	30	καὶ	καί	25320	C	.......
Revelation 13:2	31	τὸν	ὁ	35880	E	....AMS
Revelation 13:2	32	θρόνον	θρόνος	23620	N	....AMS
Revelation 13:2	33	αὐτοῦ,	αὐτός	8460	R	...3GMS
Revelation 13:2	34	καὶ	καί	25320	C	.......
Revelation 13:2	35	ἐξουσίαν	ἐξουσία	18490	N	....AFS
Revelation 13:2	36	μεγάλην.	μέγας	31730	A	....AFS
Revelation 13:3	1	Καὶ	καί	25320	C	.......
Revelation 13:3	2	εἶδον	ὁράω	37080	V	IAA1..S
Revelation 13:3	3	μίαν	εἷς	15200	S	....AFS
Revelation 13:3	4	τῶν	ὁ	35880	E	....GFP
Revelation 13:3	5	κεφαλῶν	κεφαλή	27760	N	....GFP
Revelation 13:3	6	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:3	7	ὡς	ὡς	56130	C	.......
Revelation 13:3	8	ἐσφαγμένην	σφάζω	49690	V	PEP.AFS
Revelation 13:3	9	εἰς	εἰς	15190	P	.......
Revelation 13:3	10	θάνατον·	θάνατος	22880	N	....AMS
Revelation 13:3	11	καὶ	καί	25320	C	.......
Revelation 13:3	12	ἡ	ὁ	35880	E	....NFS
Revelation 13:3	13	πληγὴ	πληγή	41270	N	....NFS
Revelation 13:3	14	τοῦ	ὁ	35880	E	....GMS
Revelation 13:3	15	θανάτου	θάνατος	22880	N	....GMS
Revelation 13:3	16	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:3	17	ἐθεραπεύθη:	θεραπεύω	23230	V	IAP3..S
Revelation 13:3	18	καὶ	καί	25320	C	.......
Revelation 13:3	19	ἐθαύμασεν	θαυμάζω	22960	V	IAA3..S
Revelation 13:3	20	ὅλη	ὅλος	36500	E	....NFS
Revelation 13:3	21	ἡ	ὁ	35880	E	....NFS
Revelation 13:3	22	γῆ	γῆ	10930	N	....NFS
Revelation 13:3	23	ὀπίσω	ὀπίσω	36940	P	.......
Revelation 13:3	24	τοῦ	ὁ	35880	E	....GNS
Revelation 13:3	25	θηρίου.	θηρίον	23420	N	....GNS
Revelation 13:4	1	Καὶ	καί	25320	C	.......
Revelation 13:4	2	προσεκύνησαν	προσκυνέω	43520	V	IAA3..P
Revelation 13:4	3	τῷ	ὁ	35880	E	....DMS
Revelation 13:4	4	δράκοντι	δράκων	14040	N	....DMS
Revelation 13:4	5	ὅς	ὅς	37390	R	....NMS
Revelation 13:4	6	ἔδωκεν	δίδωμι	13250	V	IAA3..S
Revelation 13:4	7	ἐξουσίαν	ἐξουσία	18490	N	....AFS
Revelation 13:4	8	τῷ	ὁ	35880	E	....DNS
Revelation 13:4	9	θηρίῳ:	θηρίον	23420	N	....DNS
Revelation 13:4	10	καὶ	καί	25320	C	.......
Revelation 13:4	11	προσεκύνησαν	προσκυνέω	43520	V	IAA3..P
Revelation 13:4	12	τῷ	ὁ	35880	E	....DNS
Revelation 13:4	13	θηρίῳ,	θηρίον	23420	N	....DNS
Revelation 13:4	14	λέγοντες,	λέγω	30040	V	PPA.NMP
Revelation 13:4	15	Τίς	τίς	51010	R	....NMS
Revelation 13:4	16	ὅμοιος	ὅμοιος	36640	S	....NMS
Revelation 13:4	17	τῷ	ὁ	35880	E	....DNS
Revelation 13:4	18	θηρίῳ;	θηρίον	23420	N	....DNS
Revelation 13:4	19	Τίς	τίς	51010	R	....NMS
Revelation 13:4	20	δύναται	δύναμαι	14100	V	IPM3..S
Revelation 13:4	21	πολεμῆσαι	πολεμέω	41700	V	NAA....
Revelation 13:4	22	μετʼ	μετά	33260	P	.......
Revelation 13:4	23	αὐτοῦ;	αὐτός	8460	R	...3GNS
Revelation 13:5	1	Καὶ	καί	25320	C	.......
Revelation 13:5	2	ἐδόθη	δίδωμι	13250	V	IAP3..S
Revelation 13:5	3	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:5	4	στόμα	στόμα	47500	N	....NNS
Revelation 13:5	5	λαλοῦν	λαλέω	29800	V	PPA.NNS
Revelation 13:5	6	μεγάλα	μέγας	31730	S	....ANP
Revelation 13:5	7	καὶ	καί	25320	C	.......
Revelation 13:5	8	βλασφημίας·	βλασφημία	9880	N	....AFP
Revelation 13:5	9	καὶ	καί	25320	C	.......
Revelation 13:5	10	ἐδόθη	δίδωμι	13250	V	IAP3..S
Revelation 13:5	11	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:5	12	ἐξουσία	ἐξουσία	18490	N	....NFS
Revelation 13:5	13	ποιῆσαι	ποιέω	41600	V	NAA....
Revelation 13:5	14	μῆνας	μήν	33760	N	....AMP
Revelation 13:5	15	τεσσεράκοντα	τεσσεράκοντα	50620	E	....AMP
Revelation 13:5	16	δύο.	δύο	14170	E	....AMP
Revelation 13:6	1	Καὶ	καί	25320	C	.......
Revelation 13:6	2	ἤνοιξεν	ἀνοίγω	4550	V	IAA3..S
Revelation 13:6	3	τὸ	ὁ	35880	E	....ANS
Revelation 13:6	4	στόμα	στόμα	47500	N	....ANS
Revelation 13:6	5	αὐτοῦ	αὐτός	8460	R	...3GNS
Revelation 13:6	6	εἰς	εἰς	15190	P	.......
Revelation 13:6	7	βλασφημίαν	βλασφημία	9880	N	....AFS
Revelation 13:6	8	πρὸς	πρός	43140	P	.......
Revelation 13:6	9	τὸν	ὁ	35880	E	....AMS
Revelation 13:6	10	Θεόν,	θεός	23160	N	....AMS
Revelation 13:6	11	βλασφημῆσαι	βλασφημέω	9870	V	NAA....
Revelation 13:6	12	τὸ	ὁ	35880	E	....ANS
Revelation 13:6	13	ὄνομα	ὄνομα	36860	N	....ANS
Revelation 13:6	14	αὐτοῦ,	αὐτός	8460	R	...3GMS
Revelation 13:6	15	καὶ	καί	25320	C	.......
Revelation 13:6	16	τὴν	ὁ	35880	E	....AFS
Revelation 13:6	17	σκηνὴν	σκηνή	46330	N	....AFS
Revelation 13:6	18	αὐτοῦ,	αὐτός	8460	R	...3GMS
Revelation 13:6	19	καὶ	καί	25320	C	.......
Revelation 13:6	20	τοὺς	ὁ	35880	R	....AMP
Revelation 13:6	21	ἐν	ἐν	17220	P	.......
Revelation 13:6	22	τῷ	ὁ	35880	E	....DMS
Revelation 13:6	23	οὐρανῷ	οὐρανός	37720	N	....DMS
Revelation 13:6	24	σκηνοῦντας.	σκηνόω	46370	V	PPA.AMP
Revelation 13:7	1	Καὶ	καί	25320	C	.......
Revelation 13:7	2	ἐδόθη	δίδωμι	13250	V	IAP3..S
Revelation 13:7	3	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:7	4	ποιῆσαι	ποιέω	41600	V	NAA....
Revelation 13:7	5	πόλεμον	πόλεμος	41710	N	....AMS
Revelation 13:7	6	μετὰ	μετά	33260	P	.......
Revelation 13:7	7	τῶν	ὁ	35880	E	....GMP
Revelation 13:7	8	ἁγίων,	ἅγιος	400	S	....GMP
Revelation 13:7	9	καὶ	καί	25320	C	.......
Revelation 13:7	10	νικῆσαι	νικάω	35280	V	NAA....
Revelation 13:7	11	αὐτούς:	αὐτός	8460	R	...3AMP
Revelation 13:7	12	καὶ	καί	25320	C	.......
Revelation 13:7	13	ἐδόθη	δίδωμι	13250	V	IAP3..S
Revelation 13:7	14	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:7	15	ἐξουσία	ἐξουσία	18490	N	....NFS
Revelation 13:7	16	ἐπὶ	ἐπί	19090	P	.......
Revelation 13:7	17	πᾶσαν	πᾶς	39560	E	....AFS
Revelation 13:7	18	φυλὴν,	φυλή	54430	N	....AFS
Revelation 13:7	19	καὶ	καί	25320	C	.......
Revelation 13:7	20	γλῶσσαν,	γλῶσσα	11000	N	....AFS
Revelation 13:7	21	καὶ	καί	25320	C	.......
Revelation 13:7	22	ἔθνος.	ἔθνος	14840	N	....ANS
Revelation 13:8	1	Καὶ	καί	25320	C	.......
Revelation 13:8	2	προσκυνήσουσιν	προσκυνέω	43520	V	IFA3..P
Revelation 13:8	3	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:8	4	πάντες	πᾶς	39560	S	....NMP
Revelation 13:8	5	οἱ	ὁ	35880	R	....NMP
Revelation 13:8	6	κατοικοῦντες	κατοικέω	27300	V	PPA.NMP
Revelation 13:8	7	ἐπὶ	ἐπί	19090	P	.......
Revelation 13:8	8	τῆς	ὁ	35880	E	....GFS
Revelation 13:8	9	γῆς,	γῆ	10930	N	....GFS
Revelation 13:8	10	ὧν	ὅς	37390	R	....GMP
Revelation 13:8	11	οὐ	οὐ	37560	D	.......
Revelation 13:8	12	γέγραπται	γράφω	11250	V	IEP3..S
Revelation 13:8	13	τὰ	ὁ	35880	E	....NNP
Revelation 13:8	14	ὄνοματα	ὄνομα	36860	N	....NNP
Revelation 13:8	15	ἐν	ἐν	17220	P	.......
Revelation 13:8	16	τῷ	ὁ	35880	E	....DNS
Revelation 13:8	17	βιβλίῳ	βιβλίον	9750	N	....DNS
Revelation 13:8	18	τῆς	ὁ	35880	E	....GFS
Revelation 13:8	19	ζωῆς	ζωή	22220	N	....GFS
Revelation 13:8	20	τοῦ	ὁ	35880	E	....GNS
Revelation 13:8	21	Ἀρνίου	ἀρνίον	7210	N	....GNS
Revelation 13:8	22	ἐσφαγμένου	σφάζω	49690	V	PEP.GNS
Revelation 13:8	23	ἀπὸ	ἀπό	5750	P	.......
Revelation 13:8	24	καταβολῆς	καταβολή	26020	N	....GFS
Revelation 13:8	25	κόσμου.	κόσμος	28890	N	....GMS
Revelation 13:9	1	Εἴ	εἰ	14870	C	.......
Revelation 13:9	2	τις	τὶς	51000	R	....NMS
Revelation 13:9	3	ἔχει	ἔχω	21920	V	IPA3..S
Revelation 13:9	4	οὖς,	οὖς	37750	N	....ANS
Revelation 13:9	5	ἀκουσάτω.	ἀκούω	1910	V	MAA3..S
Revelation 13:10	1	Εἴ	εἰ	14870	C	.......
Revelation 13:10	2	τις	τὶς	51000	R	....NMS
Revelation 13:10	3	εἰς	εἰς	15190	P	.......
Revelation 13:10	4	αἰχμαλωσίαν	αἰχμαλωσία	1610	N	....AFS
Revelation 13:10	5	συνάγει	συνάγω	48630	V	IPA3..S
Revelation 13:10	6	εἰς	εἰς	15190	P	.......
Revelation 13:10	7	αἰχμαλωσίαν	αἰχμαλωσία	1610	N	....AFS
Revelation 13:10	8	ὑπάγει:	ὑπάγω	52170	V	IPA3..S
Revelation 13:10	9	εἴ	εἰ	14870	C	.......
Revelation 13:10	10	τις	τὶς	51000	R	....NMS
Revelation 13:10	11	ἐν	ἐν	17220	P	.......
Revelation 13:10	12	μαχαίρᾳ	μάχαιρα	31620	N	....DFS
Revelation 13:10	13	ἀποκτενει	ἀποκτείνω	6150	V	IFA3..S
Revelation 13:10	14	δεῖ	δεῖ	12100	V	IPA3..S
Revelation 13:10	15	αὐτὸν	αὐτός	8460	R	...3AMS
Revelation 13:10	16	ἐν	ἐν	17220	P	.......
Revelation 13:10	17	μαχαίρᾳ	μάχαιρα	31620	N	....DFS
Revelation 13:10	18	ἀποκτανθῆναι.	ἀποκτείνω	6150	V	NAP....
Revelation 13:10	19	Ὧδέ	ὧδε	56020	D	.......
Revelation 13:10	20	ἐστιν	εἰμί	15100	V	IPA3..S
Revelation 13:10	21	ἡ	ὁ	35880	E	....NFS
Revelation 13:10	22	ὑπομονὴ	ὑπομονή	52810	N	....NFS
Revelation 13:10	23	καὶ	καί	25320	C	.......
Revelation 13:10	24	ἡ	ὁ	35880	E	....NFS
Revelation 13:10	25	πίστις	πίστις	41020	N	....NFS
Revelation 13:10	26	τῶν	ὁ	35880	E	....GMP
Revelation 13:10	27	ἁγίων.	ἅγιος	400	S	....GMP
Revelation 13:11	1	Καὶ	καί	25320	C	.......
Revelation 13:11	2	εἶδον	ὁράω	37080	V	IAA1..S
Revelation 13:11	3	ἄλλο	ἄλλος	2430	E	....ANS
Revelation 13:11	4	θηρίον	θηρίον	23420	N	....ANS
Revelation 13:11	5	ἀναβαῖνον	ἀναβαίνω	3050	V	PPA.ANS
Revelation 13:11	6	ἐκ	ἐκ	15370	P	.......
Revelation 13:11	7	τῆς	ὁ	35880	E	....GFS
Revelation 13:11	8	γῆς·	γῆ	10930	N	....GFS
Revelation 13:11	9	καὶ	καί	25320	C	.......
Revelation 13:11	10	εἶχεν	ἔχω	21920	V	IIA3..S
Revelation 13:11	11	κέρατα	κέρας	27680	N	....ANP
Revelation 13:11	12	δύο	δύο	14170	E	....ANP
Revelation 13:11	13	ὅμοια	ὅμοιος	36640	A	....ANP
Revelation 13:11	14	ἀρνίῳ,	ἀρνίον	7210	N	....DNS
Revelation 13:11	15	καὶ	καί	25320	C	.......
Revelation 13:11	16	ἐλάλει	λαλέω	29800	V	IIA3..S
Revelation 13:11	17	ὡς	ὡς	56130	C	.......
Revelation 13:11	18	δράκων.	δράκων	14040	N	....NMS
Revelation 13:12	1	Καὶ	καί	25320	C	.......
Revelation 13:12	2	τὴν	ὁ	35880	E	....AFS
Revelation 13:12	3	ἐξουσίαν	ἐξουσία	18490	N	....AFS
Revelation 13:12	4	τοῦ	ὁ	35880	E	....GNS
Revelation 13:12	5	πρώτου	πρῶτος	44130	E	....GNS
Revelation 13:12	6	θηρίου	θηρίον	23420	N	....GNS
Revelation 13:12	7	πᾶσαν	πᾶς	39560	E	....AFS
Revelation 13:12	8	ποιεῖ	ποιέω	41600	V	IPA3..S
Revelation 13:12	9	ἐνώπιον	ἐνώπιον	17990	P	.......
Revelation 13:12	10	αὐτοῦ,	αὐτός	8460	R	...3GNS
Revelation 13:12	11	καὶ	καί	25320	C	.......
Revelation 13:12	12	ποιεῖ	ποιέω	41600	V	IPA3..S
Revelation 13:12	13	τὴν	ὁ	35880	E	....AFS
Revelation 13:12	14	γῆν	γῆ	10930	N	....AFS
Revelation 13:12	15	καὶ	καί	25320	C	.......
Revelation 13:12	16	τοὺς	ὁ	35880	R	....AMP
Revelation 13:12	17	κατοικοῦντας	κατοικέω	27300	V	PPA.AMP
Revelation 13:12	18	ἐν	ἐν	17220	P	.......
Revelation 13:12	19	αὐτῇ	αὐτός	8460	R	...3DFS
Revelation 13:12	20	ἵνα	ἵνα	24430	C	.......
Revelation 13:12	21	προσκυνήσωσιν	προσκυνέω	43520	V	SAA3..P
Revelation 13:12	22	τὸ	ὁ	35880	E	....ANS
Revelation 13:12	23	θηρίον	θηρίον	23420	N	....ANS
Revelation 13:12	24	τὸ	ὁ	35880	E	....ANS
Revelation 13:12	25	πρῶτον,	πρῶτος	44130	E	....ANS
Revelation 13:12	26	οὗ	ὅς	37390	R	....GNS
Revelation 13:12	27	ἐθεραπεύθη	θεραπεύω	23230	V	IAP3..S
Revelation 13:12	28	ἡ	ὁ	35880	E	....NFS
Revelation 13:12	29	πληγὴ	πληγή	41270	N	....NFS
Revelation 13:12	30	τοῦ	ὁ	35880	E	....GMS
Revelation 13:12	31	θανάτου	θάνατος	22880	N	....GMS
Revelation 13:12	32	αὐτοῦ.	αὐτός	8460	R	...3GNS
Revelation 13:13	1	Καὶ	καί	25320	C	.......
Revelation 13:13	2	ποιεῖ	ποιέω	41600	V	IPA3..S
Revelation 13:13	3	σημεῖα	σημεῖον	45920	N	....ANP
Revelation 13:13	4	μεγάλα,	μέγας	31730	A	....ANP
Revelation 13:13	5	ἵνα	ἵνα	24430	C	.......
Revelation 13:13	6	καὶ	καί	25320	D	.......
Revelation 13:13	7	πῦρ	πῦρ	44420	N	....ANS
Revelation 13:13	8	ποιῇ	ποιέω	41600	V	SPA3..S
Revelation 13:13	9	καταβαίνειν	καταβαίνω	25970	V	NPA....
Revelation 13:13	10	ἐκ	ἐκ	15370	P	.......
Revelation 13:13	11	τοῦ	ὁ	35880	E	....GMS
Revelation 13:13	12	οὐρανοῦ	οὐρανός	37720	N	....GMS
Revelation 13:13	13	εἰς	εἰς	15190	P	.......
Revelation 13:13	14	τὴν	ὁ	35880	E	....AFS
Revelation 13:13	15	γην,	γῆ	10930	N	....AFS
Revelation 13:13	16	ἐνώπιον	ἐνώπιον	17990	P	.......
Revelation 13:13	17	τῶν	ὁ	35880	E	....GMP
Revelation 13:13	18	ἀνθρώπων,	ἄνθρωπος	4440	N	....GMP
Revelation 13:14	1	Καὶ	καί	25320	C	.......
Revelation 13:14	2	πλανᾷ	πλανάω	41050	V	IPA3..S
Revelation 13:14	3	τοὺς	ὁ	35880	R	....AMP
Revelation 13:14	4	κατοικοῦντας	κατοικέω	27300	V	PPA.AMP
Revelation 13:14	5	ἐπὶ	ἐπί	19090	P	.......
Revelation 13:14	6	τῆς	ὁ	35880	E	....GFS
Revelation 13:14	7	γῆς	γῆ	10930	N	....GFS
Revelation 13:14	8	διὰ	διά	12230	P	.......
Revelation 13:14	9	τὰ	ὁ	35880	E	....ANP
Revelation 13:14	10	σημεῖα	σημεῖον	45920	N	....ANP
Revelation 13:14	11	ἃ	ὅς	37390	R	....NNP
Revelation 13:14	12	ἐδόθη	δίδωμι	13250	V	IAP3..S
Revelation 13:14	13	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:14	14	ποιῆσαι	ποιέω	41600	V	NAA....
Revelation 13:14	15	ἐνώπιον	ἐνώπιον	17990	P	.......
Revelation 13:14	16	τοῦ	ὁ	35880	E	....GNS
Revelation 13:14	17	θηρίου·	θηρίον	23420	N	....GNS
Revelation 13:14	18	λέγων	λέγω	30040	V	PPA.NMS
Revelation 13:14	19	τοῖς	ὁ	35880	R	....DMP
Revelation 13:14	20	κατοικοῦσιν	κατοικέω	27300	V	PPA.DMP
Revelation 13:14	21	ἐπὶ	ἐπί	19090	P	.......
Revelation 13:14	22	τῆς	ὁ	35880	E	....GFS
Revelation 13:14	23	γῆς,	γῆ	10930	N	....GFS
Revelation 13:14	24	ποιῆσαι	ποιέω	41600	V	NAA....
Revelation 13:14	25	εἰκόνα	εἰκών	15040	N	....AFS
Revelation 13:14	26	τῷ	ὁ	35880	E	....DNS
Revelation 13:14	27	θηρίῳ,	θηρίον	23420	N	....DNS
Revelation 13:14	28	ὃ	ὅς	37390	R	....NNS
Revelation 13:14	29	εἶχεν	ἔχω	21920	V	IIA3..S
Revelation 13:14	30	τὴν	ὁ	35880	E	....AFS
Revelation 13:14	31	πληγὴν	πληγή	41270	N	....AFS
Revelation 13:14	32	τῆς	ὁ	35880	E	....GFS
Revelation 13:14	33	μαχαίρας,	μάχαιρα	31620	N	....GFS
Revelation 13:14	34	καὶ	καί	25320	C	.......
Revelation 13:14	35	ἔζησεν.	ζάω	21980	V	IAA3..S
Revelation 13:15	1	Καὶ	καί	25320	C	.......
Revelation 13:15	2	ἐδόθη	δίδωμι	13250	V	IAP3..S
Revelation 13:15	3	αὐτῷ	αὐτός	8460	R	...3DNS
Revelation 13:15	4	δοῦναι	δίδωμι	13250	V	NAA....
Revelation 13:15	5	πνεῦμα	πνεῦμα	41510	N	....ANS
Revelation 13:15	6	τῇ	ὁ	35880	E	....DFS
Revelation 13:15	7	εἰκόνι	εἰκών	15040	N	....DFS
Revelation 13:15	8	τοῦ	ὁ	35880	E	....GNS
Revelation 13:15	9	θηρίου,	θηρίον	23420	N	....GNS
Revelation 13:15	10	ἵνα	ἵνα	24430	C	.......
Revelation 13:15	11	καὶ	καί	25320	D	.......
Revelation 13:15	12	λαλήσῃ	λαλέω	29800	V	SAA3..S
Revelation 13:15	13	ἡ	ὁ	35880	E	....NFS
Revelation 13:15	14	εἰκὼν	εἰκών	15040	N	....NFS
Revelation 13:15	15	τοῦ	ὁ	35880	E	....GNS
Revelation 13:15	16	θηρίου,	θηρίον	23420	N	....GNS
Revelation 13:15	17	καὶ	καί	25320	C	.......
Revelation 13:15	18	ποιήσῃ	ποιέω	41600	V	SAA3..S
Revelation 13:15	19	ὅσοι	ὅσος	37450	R	....NMP
Revelation 13:15	20	ἂν	ἄν	3020	T	.......
Revelation 13:15	21	μὴ	μή	33610	D	.......
Revelation 13:15	22	προσκυνήσωσιν	προσκυνέω	43520	V	SAA3..P
Revelation 13:15	23	τὴν	ὁ	35880	E	....AFS
Revelation 13:15	24	εἰκόνα	εἰκών	15040	N	....AFS
Revelation 13:15	25	τοῦ	ὁ	35880	E	....GNS
Revelation 13:15	26	θηρίου	θηρίον	23420	N	....GNS
Revelation 13:15	27	ἵνα	ἵνα	24430	C	.......
Revelation 13:15	28	ἀποκτανθῶσιν.	ἀποκτείνω	6150	V	SAP3..P
Revelation 13:16	1	Καὶ	καί	25320	C	.......
Revelation 13:16	2	ποιεῖ	ποιέω	41600	V	IPA3..S
Revelation 13:16	3	πάντας,	πᾶς	39560	E	....AMP
Revelation 13:16	4	τοὺς	ὁ	35880	E	....AMP
Revelation 13:16	5	μικροὺς	μικρός	33980	S	....AMP
Revelation 13:16	6	καὶ	καί	25320	C	.......
Revelation 13:16	7	τοὺς	ὁ	35880	E	....AMP
